OTU_ID	sample_2353	sample_2160	sample_1861	sample_2187	sample_1533	sample_1828	sample_2262	sample_1728	sample_1799	sample_1758	sample_1760	sample_388	sample_1347	sample_1558	sample_1401	sample_607	sample_1546	sample_706	sample_1543	sample_1600	sample_2192	sample_1811	sample_566	sample_573	sample_2289	sample_1740	sample_1427	sample_1337	sample_1825	sample_483	sample_1522	sample_1832	sample_669	sample_2222	sample_473	sample_1500	sample_1475	sample_1520	sample_2158	sample_511	sample_469	sample_1489	sample_445	sample_2311	sample_1774	sample_2274	sample_520	sample_455	sample_1387	sample_424	sample_695	sample_1637	sample_1275	sample_1733	sample_429	sample_453	sample_2148	sample_1479	sample_1535	sample_1644	sample_1854	sample_743	sample_1464	sample_517	sample_1484	sample_1357	sample_1622	sample_1456	sample_433	sample_407	sample_2171	sample_685	sample_1269	sample_420	sample_535	sample_2281	sample_461	sample_2369	sample_382	sample_2167	sample_1707	sample_1560	sample_1443	sample_651	sample_1291	sample_2261	sample_574	sample_1276	sample_1372	sample_393	sample_565	sample_514	sample_1804	sample_1298	sample_2219	sample_1548	sample_726	sample_1263	sample_1678	sample_557
theta_f_59	2.0	1.0	2.0	27.0	22.0	8.0	5.0	14.0	3.0	0.0	4.0	11.0	3.0	18.0	11.0	5.0	4.0	3.0	7.0	6.0	6.0	4.0	6.0	10.0	1.0	3.0	9.0	5.0	21.0	11.0	14.0	14.0	34.0	6.0	8.0	7.0	6.0	2.0	0.0	1.0	11.0	2.0	6.0	4.0	22.0	4.0	3.0	18.0	10.0	12.0	35.0	3.0	5.0	20.0	36.0	5.0	3.0	54.0	32.0	2.0	2.0	0.0	7.0	2.0	2.0	13.0	3.0	7.0	2.0	6.0	4.0	9.0	13.0	3.0	7.0	1.0	2.0	1.0	5.0	6.0	4.0	4.0	2.0	4.0	9.0	6.0	32.0	2.0	6.0	3.0	2.0	11.0	13.0	16.0	13.0	0.0	9.0	4.0	5.0	12.0
theta_f_60	11.0	9.0	18.0	17.0	0.0	35.0	4.0	6.0	1.0	3.0	0.0	5.0	23.0	3.0	4.0	12.0	3.0	14.0	7.0	8.0	26.0	28.0	13.0	21.0	16.0	11.0	15.0	21.0	9.0	36.0	2.0	24.0	31.0	13.0	1.0	0.0	14.0	39.0	2.0	27.0	22.0	7.0	10.0	2.0	11.0	2.0	20.0	9.0	22.0	3.0	10.0	3.0	6.0	22.0	5.0	14.0	0.0	4.0	1.0	19.0	2.0	6.0	12.0	26.0	2.0	9.0	81.0	13.0	0.0	17.0	28.0	22.0	1.0	6.0	13.0	61.0	5.0	2.0	57.0	3.0	2.0	17.0	1.0	22.0	19.0	4.0	13.0	45.0	4.0	12.0	23.0	30.0	3.0	8.0	23.0	2.0	13.0	2.0	3.0	26.0
theta_f_61	5.0	7.0	1.0	28.0	52.0	28.0	6.0	7.0	10.0	2.0	1.0	27.0	21.0	7.0	3.0	1.0	3.0	5.0	4.0	19.0	8.0	3.0	28.0	11.0	2.0	2.0	2.0	1.0	11.0	53.0	11.0	6.0	9.0	45.0	25.0	1.0	18.0	10.0	44.0	25.0	4.0	6.0	4.0	21.0	2.0	12.0	49.0	10.0	11.0	54.0	8.0	18.0	0.0	32.0	12.0	0.0	1.0	10.0	8.0	54.0	5.0	12.0	2.0	95.0	6.0	2.0	0.0	9.0	14.0	24.0	7.0	4.0	28.0	19.0	0.0	21.0	3.0	2.0	5.0	3.0	29.0	0.0	17.0	3.0	18.0	7.0	37.0	19.0	8.0	3.0	21.0	47.0	29.0	26.0	1.0	0.0	4.0	8.0	3.0	6.0
theta_f_62	51.0	4.0	2.0	7.0	67.0	2.0	1.0	32.0	0.0	4.0	3.0	1.0	26.0	69.0	6.0	21.0	25.0	7.0	24.0	0.0	14.0	6.0	2.0	2.0	4.0	1.0	9.0	10.0	26.0	12.0	17.0	10.0	25.0	3.0	13.0	2.0	49.0	3.0	9.0	1.0	23.0	8.0	12.0	19.0	3.0	17.0	48.0	34.0	6.0	8.0	2.0	11.0	7.0	13.0	8.0	34.0	4.0	3.0	3.0	5.0	7.0	8.0	3.0	5.0	10.0	15.0	15.0	9.0	0.0	11.0	12.0	3.0	3.0	34.0	88.0	2.0	19.0	4.0	2.0	7.0	2.0	63.0	6.0	10.0	0.0	1.0	73.0	1.0	13.0	19.0	1.0	18.0	4.0	10.0	4.0	7.0	15.0	29.0	1.0	23.0
theta_f_63	5.0	4.0	8.0	2.0	17.0	47.0	0.0	0.0	6.0	3.0	10.0	8.0	3.0	1.0	20.0	3.0	9.0	14.0	15.0	1.0	33.0	7.0	6.0	9.0	79.0	0.0	10.0	9.0	4.0	2.0	4.0	1.0	5.0	0.0	11.0	5.0	5.0	2.0	4.0	2.0	15.0	2.0	4.0	1.0	5.0	2.0	1.0	2.0	21.0	21.0	25.0	1.0	7.0	21.0	5.0	1.0	12.0	10.0	1.0	6.0	8.0	8.0	1.0	5.0	13.0	3.0	2.0	3.0	2.0	1.0	25.0	3.0	8.0	8.0	9.0	25.0	9.0	0.0	0.0	4.0	1.0	5.0	1.0	4.0	9.0	0.0	15.0	1.0	0.0	2.0	16.0	0.0	2.0	15.0	12.0	4.0	2.0	1.0	8.0	10.0
theta_f_64	12.0	13.0	30.0	6.0	6.0	5.0	2.0	1.0	5.0	2.0	6.0	14.0	6.0	3.0	22.0	7.0	20.0	12.0	16.0	5.0	2.0	13.0	48.0	37.0	5.0	5.0	29.0	4.0	27.0	19.0	2.0	44.0	5.0	8.0	4.0	11.0	12.0	21.0	2.0	84.0	3.0	6.0	3.0	5.0	11.0	11.0	0.0	4.0	1.0	2.0	7.0	0.0	37.0	9.0	2.0	19.0	2.0	23.0	3.0	23.0	0.0	3.0	11.0	48.0	2.0	1.0	11.0	1.0	0.0	1.0	14.0	1.0	1.0	83.0	12.0	41.0	4.0	2.0	3.0	3.0	39.0	8.0	21.0	10.0	12.0	14.0	3.0	30.0	3.0	22.0	40.0	3.0	5.0	13.0	14.0	3.0	3.0	19.0	16.0	32.0
theta_f_65	0.0	4.0	4.0	12.0	16.0	7.0	7.0	9.0	16.0	0.0	6.0	53.0	79.0	23.0	33.0	0.0	31.0	21.0	29.0	17.0	1.0	4.0	7.0	12.0	10.0	6.0	0.0	2.0	5.0	3.0	14.0	9.0	10.0	16.0	20.0	2.0	7.0	18.0	41.0	29.0	0.0	3.0	16.0	11.0	13.0	10.0	5.0	3.0	17.0	2.0	44.0	11.0	29.0	8.0	9.0	2.0	1.0	0.0	0.0	5.0	11.0	1.0	9.0	3.0	7.0	7.0	8.0	1.0	5.0	3.0	29.0	30.0	2.0	0.0	9.0	16.0	3.0	1.0	10.0	6.0	6.0	17.0	23.0	15.0	10.0	3.0	7.0	3.0	0.0	1.0	25.0	27.0	1.0	8.0	19.0	24.0	4.0	18.0	5.0	7.0
theta_f_66	3.0	1.0	2.0	3.0	13.0	5.0	0.0	19.0	10.0	6.0	1.0	3.0	5.0	38.0	9.0	8.0	6.0	9.0	57.0	6.0	7.0	8.0	56.0	5.0	11.0	8.0	6.0	3.0	19.0	9.0	2.0	2.0	2.0	1.0	6.0	0.0	5.0	0.0	4.0	18.0	8.0	6.0	10.0	3.0	5.0	9.0	3.0	2.0	8.0	4.0	0.0	1.0	1.0	19.0	7.0	11.0	6.0	2.0	5.0	22.0	7.0	1.0	6.0	14.0	43.0	12.0	1.0	8.0	3.0	11.0	2.0	3.0	1.0	16.0	3.0	4.0	12.0	1.0	1.0	3.0	27.0	2.0	11.0	13.0	3.0	0.0	5.0	14.0	1.0	11.0	2.0	1.0	4.0	9.0	0.0	6.0	0.0	4.0	17.0	34.0
theta_f_67	1.0	1.0	2.0	1.0	0.0	2.0	3.0	6.0	0.0	1.0	1.0	3.0	5.0	24.0	6.0	2.0	0.0	5.0	10.0	3.0	1.0	4.0	19.0	1.0	4.0	4.0	1.0	2.0	20.0	7.0	14.0	6.0	18.0	11.0	0.0	6.0	6.0	9.0	7.0	2.0	1.0	1.0	5.0	4.0	3.0	5.0	1.0	1.0	18.0	5.0	6.0	1.0	6.0	4.0	21.0	21.0	3.0	2.0	5.0	4.0	7.0	1.0	5.0	2.0	5.0	5.0	3.0	26.0	3.0	4.0	5.0	15.0	7.0	3.0	3.0	20.0	3.0	1.0	4.0	2.0	1.0	10.0	1.0	0.0	4.0	1.0	5.0	1.0	0.0	2.0	9.0	4.0	5.0	0.0	4.0	1.0	1.0	14.0	4.0	12.0
theta_f_68	16.0	5.0	17.0	2.0	5.0	12.0	3.0	11.0	2.0	1.0	0.0	6.0	36.0	8.0	35.0	7.0	23.0	2.0	7.0	20.0	3.0	5.0	4.0	80.0	2.0	2.0	19.0	6.0	5.0	4.0	61.0	27.0	13.0	27.0	117.0	4.0	7.0	2.0	16.0	10.0	8.0	0.0	34.0	4.0	3.0	25.0	14.0	4.0	18.0	8.0	3.0	0.0	25.0	13.0	8.0	4.0	7.0	1.0	9.0	17.0	2.0	4.0	7.0	2.0	4.0	8.0	11.0	17.0	1.0	3.0	45.0	3.0	9.0	11.0	11.0	20.0	9.0	3.0	7.0	36.0	8.0	86.0	9.0	6.0	7.0	1.0	11.0	6.0	2.0	4.0	5.0	17.0	40.0	8.0	1.0	23.0	64.0	85.0	0.0	1.0
theta_f_69	0.0	1.0	1.0	1.0	4.0	1.0	6.0	1.0	0.0	1.0	2.0	15.0	2.0	2.0	0.0	6.0	14.0	1.0	1.0	2.0	3.0	1.0	21.0	4.0	0.0	5.0	4.0	0.0	4.0	1.0	11.0	7.0	1.0	0.0	26.0	0.0	1.0	5.0	13.0	2.0	1.0	2.0	2.0	12.0	5.0	16.0	1.0	13.0	4.0	4.0	2.0	2.0	1.0	2.0	0.0	7.0	3.0	14.0	11.0	6.0	1.0	1.0	6.0	3.0	2.0	3.0	1.0	7.0	7.0	1.0	8.0	18.0	14.0	4.0	9.0	10.0	0.0	7.0	5.0	4.0	3.0	5.0	7.0	8.0	8.0	15.0	6.0	3.0	1.0	3.0	6.0	3.0	26.0	1.0	7.0	2.0	6.0	1.0	4.0	5.0
theta_f_70	12.0	12.0	4.0	12.0	11.0	6.0	5.0	44.0	5.0	1.0	0.0	14.0	14.0	8.0	6.0	27.0	0.0	12.0	9.0	8.0	6.0	2.0	26.0	19.0	9.0	7.0	11.0	12.0	19.0	1.0	14.0	9.0	8.0	4.0	5.0	10.0	62.0	13.0	1.0	5.0	25.0	6.0	3.0	9.0	5.0	1.0	9.0	1.0	10.0	2.0	0.0	8.0	4.0	9.0	12.0	14.0	6.0	0.0	21.0	25.0	2.0	14.0	10.0	5.0	2.0	10.0	2.0	3.0	1.0	26.0	13.0	3.0	17.0	35.0	7.0	1.0	7.0	14.0	4.0	4.0	21.0	18.0	8.0	18.0	25.0	5.0	8.0	9.0	5.0	2.0	6.0	22.0	0.0	18.0	69.0	6.0	8.0	5.0	118.0	5.0
theta_f_71	3.0	0.0	1.0	17.0	5.0	1.0	0.0	0.0	1.0	0.0	2.0	4.0	3.0	1.0	0.0	3.0	1.0	0.0	1.0	0.0	1.0	1.0	3.0	0.0	3.0	0.0	0.0	1.0	7.0	3.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	3.0	10.0	2.0	1.0	2.0	3.0	1.0	3.0	1.0	1.0	3.0	7.0	14.0	0.0	4.0	2.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0	0.0	7.0	0.0	1.0	0.0	0.0	4.0	5.0	2.0	4.0	13.0	0.0	2.0	0.0	3.0	0.0	2.0	5.0	2.0	14.0	1.0	0.0	1.0	3.0	1.0	1.0
theta_f_72	8.0	3.0	4.0	2.0	5.0	2.0	0.0	4.0	54.0	8.0	1.0	19.0	8.0	0.0	8.0	2.0	26.0	61.0	0.0	3.0	2.0	3.0	10.0	4.0	12.0	8.0	4.0	10.0	3.0	9.0	1.0	3.0	19.0	8.0	6.0	3.0	7.0	1.0	38.0	6.0	6.0	1.0	0.0	3.0	17.0	1.0	10.0	3.0	8.0	13.0	4.0	4.0	6.0	1.0	2.0	0.0	0.0	7.0	7.0	6.0	7.0	7.0	2.0	3.0	5.0	45.0	1.0	25.0	1.0	4.0	17.0	13.0	5.0	0.0	18.0	24.0	3.0	2.0	12.0	4.0	1.0	4.0	9.0	2.0	24.0	1.0	3.0	3.0	1.0	10.0	2.0	1.0	2.0	1.0	13.0	7.0	3.0	3.0	1.0	6.0
theta_f_73	3.0	1.0	0.0	0.0	2.0	2.0	0.0	4.0	3.0	0.0	0.0	4.0	4.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	3.0	8.0	1.0	3.0	7.0	1.0	3.0	6.0	2.0	1.0	2.0	5.0	0.0	1.0	2.0	0.0	6.0	2.0	3.0	0.0	3.0	0.0	11.0	1.0	0.0	0.0	5.0	3.0	0.0	3.0	0.0	1.0	3.0	4.0	0.0	4.0	2.0	0.0	0.0	3.0	7.0	5.0	2.0	2.0	2.0	0.0	1.0	3.0	1.0	3.0	2.0	1.0	0.0	8.0	6.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	2.0	0.0	5.0	1.0	1.0	0.0	0.0	3.0	2.0	1.0	2.0	5.0	0.0	0.0	3.0	3.0	3.0	0.0
theta_f_74	5.0	4.0	2.0	63.0	0.0	0.0	0.0	5.0	7.0	7.0	0.0	11.0	1.0	3.0	124.0	3.0	5.0	7.0	0.0	3.0	3.0	18.0	5.0	4.0	2.0	4.0	0.0	3.0	13.0	19.0	7.0	17.0	18.0	6.0	8.0	8.0	4.0	5.0	22.0	1.0	1.0	10.0	3.0	18.0	13.0	2.0	35.0	1.0	1.0	2.0	3.0	1.0	0.0	1.0	7.0	1.0	6.0	4.0	2.0	6.0	9.0	1.0	1.0	2.0	15.0	10.0	1.0	7.0	1.0	2.0	8.0	11.0	1.0	5.0	7.0	7.0	10.0	3.0	4.0	16.0	3.0	2.0	11.0	101.0	13.0	1.0	5.0	5.0	0.0	5.0	15.0	6.0	2.0	0.0	18.0	0.0	2.0	0.0	0.0	9.0
theta_f_75	33.0	2.0	5.0	6.0	6.0	4.0	2.0	12.0	0.0	2.0	0.0	11.0	6.0	32.0	8.0	5.0	1.0	0.0	15.0	2.0	11.0	0.0	14.0	12.0	5.0	2.0	1.0	1.0	5.0	4.0	6.0	0.0	0.0	3.0	6.0	0.0	15.0	1.0	3.0	2.0	5.0	3.0	3.0	3.0	7.0	9.0	4.0	2.0	3.0	2.0	3.0	3.0	3.0	2.0	2.0	0.0	1.0	1.0	8.0	22.0	12.0	8.0	2.0	2.0	20.0	4.0	1.0	0.0	2.0	0.0	7.0	3.0	0.0	10.0	25.0	0.0	15.0	0.0	8.0	2.0	5.0	0.0	16.0	2.0	7.0	4.0	24.0	13.0	0.0	1.0	10.0	0.0	0.0	0.0	5.0	0.0	4.0	19.0	1.0	0.0
theta_f_76	0.0	0.0	25.0	4.0	1.0	4.0	0.0	5.0	5.0	0.0	0.0	12.0	65.0	11.0	34.0	1.0	4.0	10.0	4.0	5.0	3.0	0.0	23.0	34.0	18.0	1.0	26.0	6.0	11.0	3.0	1.0	13.0	14.0	30.0	7.0	5.0	1.0	1.0	5.0	16.0	1.0	3.0	61.0	10.0	26.0	6.0	13.0	10.0	34.0	2.0	1.0	7.0	7.0	8.0	8.0	17.0	3.0	14.0	0.0	1.0	21.0	13.0	2.0	8.0	11.0	8.0	1.0	1.0	0.0	16.0	1.0	42.0	8.0	21.0	10.0	1.0	3.0	4.0	6.0	22.0	12.0	1.0	5.0	1.0	4.0	0.0	1.0	10.0	5.0	11.0	29.0	11.0	11.0	4.0	22.0	58.0	3.0	12.0	3.0	9.0
theta_f_77	2.0	1.0	5.0	7.0	15.0	19.0	1.0	20.0	10.0	8.0	2.0	10.0	24.0	16.0	1.0	1.0	4.0	16.0	5.0	2.0	8.0	6.0	36.0	3.0	48.0	4.0	0.0	1.0	14.0	3.0	6.0	6.0	9.0	4.0	13.0	2.0	13.0	4.0	1.0	6.0	4.0	16.0	28.0	4.0	2.0	12.0	5.0	4.0	9.0	10.0	1.0	11.0	1.0	9.0	6.0	14.0	6.0	11.0	0.0	3.0	10.0	0.0	3.0	6.0	3.0	0.0	2.0	10.0	1.0	1.0	3.0	34.0	214.0	12.0	13.0	36.0	10.0	3.0	5.0	8.0	6.0	30.0	29.0	24.0	3.0	1.0	9.0	47.0	0.0	4.0	3.0	15.0	20.0	6.0	6.0	4.0	3.0	26.0	3.0	20.0
theta_f_78	3.0	9.0	20.0	2.0	1.0	18.0	2.0	14.0	17.0	2.0	11.0	21.0	4.0	9.0	21.0	7.0	30.0	20.0	7.0	2.0	9.0	10.0	25.0	2.0	2.0	4.0	40.0	4.0	21.0	9.0	37.0	4.0	8.0	9.0	32.0	3.0	7.0	197.0	6.0	11.0	8.0	1.0	9.0	31.0	3.0	1.0	2.0	4.0	23.0	5.0	8.0	2.0	3.0	12.0	9.0	23.0	8.0	6.0	7.0	0.0	1.0	10.0	3.0	11.0	0.0	20.0	3.0	2.0	0.0	3.0	5.0	25.0	1.0	0.0	11.0	4.0	0.0	5.0	4.0	8.0	2.0	8.0	12.0	8.0	1.0	7.0	30.0	26.0	3.0	4.0	1.0	2.0	11.0	36.0	10.0	47.0	13.0	3.0	14.0	8.0
theta_f_79	2.0	0.0	3.0	3.0	3.0	40.0	0.0	0.0	5.0	1.0	3.0	12.0	19.0	0.0	16.0	14.0	1.0	7.0	23.0	2.0	5.0	25.0	9.0	2.0	4.0	7.0	5.0	6.0	2.0	6.0	6.0	41.0	25.0	12.0	3.0	4.0	15.0	5.0	14.0	7.0	3.0	3.0	2.0	21.0	22.0	27.0	7.0	6.0	11.0	1.0	9.0	0.0	18.0	0.0	4.0	11.0	0.0	12.0	3.0	62.0	7.0	5.0	9.0	7.0	38.0	4.0	19.0	7.0	8.0	4.0	12.0	1.0	3.0	2.0	0.0	13.0	1.0	5.0	15.0	2.0	1.0	4.0	16.0	9.0	8.0	2.0	1.0	6.0	0.0	0.0	0.0	3.0	7.0	2.0	6.0	2.0	4.0	2.0	52.0	6.0
theta_f_80	24.0	3.0	8.0	9.0	0.0	6.0	6.0	5.0	3.0	0.0	1.0	15.0	1.0	6.0	7.0	8.0	18.0	3.0	13.0	1.0	4.0	13.0	5.0	21.0	9.0	9.0	15.0	1.0	18.0	12.0	3.0	3.0	31.0	11.0	1.0	3.0	5.0	20.0	26.0	10.0	5.0	0.0	58.0	40.0	16.0	9.0	12.0	8.0	37.0	1.0	1.0	10.0	15.0	26.0	9.0	5.0	4.0	1.0	9.0	9.0	15.0	2.0	8.0	0.0	23.0	5.0	4.0	25.0	1.0	5.0	7.0	6.0	25.0	1.0	13.0	2.0	6.0	21.0	5.0	72.0	4.0	9.0	52.0	2.0	6.0	3.0	18.0	12.0	2.0	1.0	14.0	5.0	7.0	3.0	13.0	5.0	4.0	11.0	28.0	6.0
theta_f_81	2.0	1.0	0.0	8.0	1.0	1.0	1.0	9.0	5.0	3.0	3.0	39.0	1.0	5.0	6.0	1.0	38.0	8.0	4.0	3.0	17.0	1.0	5.0	8.0	15.0	0.0	4.0	19.0	135.0	2.0	30.0	0.0	38.0	9.0	6.0	3.0	6.0	53.0	4.0	0.0	5.0	1.0	60.0	3.0	6.0	5.0	1.0	6.0	8.0	6.0	15.0	1.0	0.0	10.0	15.0	8.0	8.0	23.0	4.0	5.0	14.0	2.0	22.0	11.0	1.0	2.0	5.0	5.0	0.0	4.0	4.0	5.0	4.0	6.0	0.0	74.0	10.0	0.0	4.0	0.0	5.0	7.0	2.0	3.0	12.0	6.0	1.0	5.0	0.0	9.0	2.0	39.0	9.0	5.0	7.0	11.0	1.0	2.0	11.0	5.0
theta_f_82	2.0	0.0	6.0	16.0	0.0	1.0	4.0	0.0	32.0	9.0	1.0	61.0	5.0	2.0	16.0	2.0	4.0	6.0	1.0	3.0	7.0	27.0	28.0	5.0	15.0	1.0	19.0	6.0	6.0	17.0	0.0	3.0	21.0	3.0	8.0	0.0	27.0	2.0	3.0	4.0	1.0	3.0	1.0	1.0	5.0	4.0	1.0	0.0	9.0	24.0	15.0	3.0	10.0	3.0	0.0	0.0	2.0	0.0	7.0	1.0	29.0	1.0	30.0	8.0	2.0	2.0	0.0	16.0	3.0	4.0	39.0	5.0	14.0	8.0	1.0	16.0	2.0	5.0	8.0	11.0	22.0	17.0	7.0	6.0	2.0	6.0	12.0	18.0	0.0	19.0	3.0	0.0	10.0	36.0	0.0	5.0	2.0	11.0	1.0	13.0
theta_f_83	17.0	5.0	66.0	7.0	9.0	5.0	5.0	14.0	41.0	3.0	0.0	17.0	1.0	6.0	11.0	13.0	7.0	2.0	11.0	4.0	10.0	4.0	8.0	0.0	11.0	9.0	20.0	9.0	23.0	37.0	21.0	22.0	26.0	7.0	3.0	1.0	9.0	9.0	6.0	18.0	3.0	18.0	12.0	10.0	4.0	2.0	63.0	116.0	15.0	10.0	4.0	3.0	10.0	23.0	1.0	20.0	13.0	4.0	7.0	5.0	8.0	2.0	2.0	5.0	4.0	13.0	3.0	50.0	2.0	7.0	13.0	8.0	6.0	17.0	0.0	7.0	6.0	20.0	18.0	12.0	9.0	14.0	7.0	14.0	14.0	11.0	10.0	5.0	1.0	14.0	14.0	14.0	1.0	7.0	0.0	1.0	3.0	60.0	34.0	1.0
theta_f_84	2.0	0.0	0.0	14.0	3.0	0.0	1.0	17.0	0.0	4.0	2.0	4.0	18.0	6.0	1.0	0.0	1.0	2.0	2.0	17.0	2.0	15.0	20.0	3.0	3.0	4.0	7.0	0.0	7.0	3.0	3.0	2.0	2.0	4.0	7.0	2.0	9.0	3.0	2.0	8.0	24.0	3.0	11.0	2.0	9.0	2.0	15.0	0.0	5.0	13.0	3.0	0.0	5.0	3.0	12.0	1.0	3.0	3.0	12.0	0.0	7.0	0.0	0.0	4.0	0.0	6.0	6.0	2.0	5.0	0.0	2.0	3.0	55.0	2.0	8.0	39.0	4.0	6.0	4.0	4.0	9.0	6.0	1.0	2.0	12.0	0.0	6.0	3.0	0.0	2.0	2.0	1.0	8.0	1.0	1.0	1.0	6.0	3.0	4.0	0.0
theta_f_85	1.0	3.0	14.0	2.0	6.0	3.0	2.0	10.0	8.0	1.0	2.0	9.0	5.0	0.0	3.0	0.0	4.0	6.0	29.0	6.0	0.0	5.0	5.0	1.0	2.0	4.0	20.0	11.0	2.0	5.0	0.0	8.0	19.0	3.0	0.0	3.0	2.0	5.0	3.0	19.0	1.0	10.0	7.0	5.0	5.0	2.0	2.0	0.0	2.0	4.0	15.0	0.0	23.0	1.0	1.0	25.0	4.0	13.0	7.0	1.0	2.0	1.0	2.0	17.0	0.0	5.0	1.0	29.0	2.0	1.0	16.0	0.0	0.0	4.0	15.0	8.0	1.0	40.0	1.0	2.0	5.0	2.0	32.0	3.0	3.0	6.0	7.0	0.0	0.0	2.0	2.0	5.0	2.0	7.0	6.0	1.0	17.0	8.0	4.0	5.0
theta_f_86	1.0	1.0	2.0	2.0	18.0	4.0	4.0	2.0	6.0	10.0	1.0	2.0	33.0	8.0	9.0	7.0	6.0	2.0	7.0	1.0	21.0	2.0	11.0	6.0	19.0	0.0	8.0	5.0	16.0	6.0	19.0	16.0	6.0	13.0	92.0	0.0	6.0	2.0	1.0	8.0	130.0	4.0	13.0	7.0	18.0	1.0	41.0	4.0	5.0	0.0	59.0	5.0	3.0	15.0	2.0	3.0	5.0	26.0	11.0	3.0	6.0	1.0	2.0	4.0	6.0	7.0	1.0	10.0	0.0	4.0	4.0	12.0	17.0	8.0	1.0	5.0	9.0	9.0	7.0	6.0	7.0	5.0	1.0	8.0	0.0	8.0	1.0	1.0	8.0	2.0	8.0	17.0	5.0	22.0	15.0	7.0	4.0	3.0	8.0	17.0
theta_f_87	1.0	3.0	5.0	3.0	5.0	0.0	1.0	33.0	3.0	1.0	2.0	20.0	54.0	0.0	11.0	4.0	8.0	3.0	7.0	3.0	5.0	4.0	24.0	13.0	5.0	10.0	11.0	9.0	6.0	5.0	6.0	19.0	15.0	5.0	4.0	0.0	9.0	5.0	8.0	4.0	9.0	0.0	14.0	4.0	18.0	0.0	1.0	4.0	2.0	2.0	2.0	5.0	11.0	6.0	16.0	5.0	43.0	7.0	9.0	19.0	6.0	1.0	35.0	14.0	1.0	7.0	8.0	2.0	2.0	7.0	5.0	3.0	21.0	1.0	3.0	7.0	4.0	12.0	11.0	3.0	41.0	7.0	4.0	4.0	46.0	1.0	5.0	3.0	7.0	5.0	6.0	10.0	3.0	5.0	11.0	13.0	1.0	6.0	0.0	5.0
theta_f_88	1.0	1.0	3.0	14.0	6.0	8.0	5.0	16.0	4.0	1.0	0.0	6.0	13.0	8.0	14.0	0.0	4.0	10.0	1.0	1.0	5.0	27.0	9.0	2.0	4.0	0.0	28.0	5.0	0.0	5.0	28.0	8.0	13.0	0.0	2.0	0.0	3.0	16.0	26.0	32.0	0.0	3.0	6.0	5.0	4.0	3.0	10.0	1.0	11.0	4.0	18.0	8.0	9.0	12.0	0.0	22.0	22.0	23.0	17.0	45.0	2.0	3.0	17.0	3.0	5.0	12.0	5.0	8.0	6.0	2.0	1.0	0.0	3.0	3.0	30.0	8.0	4.0	1.0	7.0	8.0	5.0	7.0	33.0	8.0	20.0	1.0	14.0	1.0	0.0	7.0	3.0	14.0	17.0	6.0	18.0	2.0	12.0	19.0	7.0	8.0
theta_f_89	43.0	4.0	6.0	1.0	12.0	1.0	3.0	2.0	7.0	0.0	0.0	2.0	1.0	3.0	32.0	3.0	3.0	14.0	5.0	5.0	4.0	5.0	4.0	6.0	5.0	1.0	14.0	22.0	8.0	13.0	20.0	11.0	4.0	1.0	10.0	14.0	1.0	37.0	21.0	10.0	0.0	0.0	6.0	0.0	3.0	1.0	1.0	4.0	8.0	2.0	5.0	5.0	37.0	17.0	14.0	2.0	7.0	6.0	14.0	4.0	7.0	5.0	37.0	3.0	15.0	0.0	0.0	29.0	9.0	12.0	5.0	28.0	7.0	1.0	1.0	7.0	2.0	22.0	7.0	2.0	4.0	2.0	2.0	5.0	8.0	0.0	19.0	3.0	2.0	6.0	7.0	1.0	11.0	1.0	30.0	0.0	3.0	5.0	4.0	4.0
theta_f_90	3.0	0.0	1.0	0.0	5.0	1.0	4.0	1.0	4.0	0.0	3.0	3.0	3.0	1.0	5.0	4.0	4.0	3.0	9.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	5.0	0.0	1.0	8.0	1.0	3.0	0.0	0.0	0.0	1.0	4.0	3.0	1.0	1.0	0.0	0.0	2.0	0.0	2.0	1.0	4.0	2.0	2.0	0.0	2.0	4.0	10.0	2.0	0.0	0.0	6.0	0.0	0.0	1.0	4.0	4.0	1.0	2.0	5.0	2.0	0.0	0.0	2.0	0.0	13.0	1.0	6.0	0.0	1.0	1.0	0.0	2.0	3.0	1.0	5.0	7.0	1.0	2.0	9.0	1.0	2.0	1.0	3.0	1.0	10.0	1.0	2.0	1.0	2.0	6.0	0.0	1.0
